flight_id,timestamp_min,battery_soc_pct,altitude_ft,payload_lbs,ambient_temp_c,ticket_revenue,firmware_version,is_alert,phase
FL-00010,13,77.0355,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,14,75.569,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,15,74.10183333333333,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,16,72.63449999999999,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,17,71.16783333333333,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,18,69.70100000000001,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,19,68.2345,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,20,66.76783333333334,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,21,65.301,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,22,63.833333333333336,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,23,62.36666666666667,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,24,60.9,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,25,59.43333333333333,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,26,57.96666666666667,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,27,56.5,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,28,55.0325,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,29,53.5655,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,30,52.099000000000004,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,31,50.63216666666666,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,32,49.165499999999994,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,33,47.699,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,34,46.23166666666667,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,35,44.7645,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,36,43.29783333333333,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,37,41.831,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,38,40.3645,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,39,38.89783333333333,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,40,37.43083333333333,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,41,35.96333333333334,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,42,34.49666666666667,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,43,33.03,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,44,31.563333333333333,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,45,30.096666666666668,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,46,28.63,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,47,27.162333333333333,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,48,25.6955,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,49,24.229,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,50,22.762166666666666,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,51,21.2955,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,False,CRUISE
FL-00010,52,19.829,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,CRUISE
FL-00010,53,18.3615,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,CRUISE
FL-00010,54,16.8945,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,CRUISE
FL-00010,55,15.427833333333332,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,CRUISE
FL-00010,56,13.961,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,CRUISE
FL-00010,57,12.494499999999999,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,CRUISE
FL-00010,58,11.027833333333332,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,CRUISE
FL-00010,59,9.560666666666666,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,CRUISE
FL-00010,60,8.093333333333334,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,CRUISE
FL-00010,61,6.626666666666667,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,CRUISE
FL-00010,62,5.16,15000.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,CRUISE
FL-00010,63,3.83,14714.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,CRUISE
FL-00010,64,2.9316666666666666,13471.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,LANDING
FL-00010,65,2.065,12151.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,LANDING
FL-00010,66,1.1971666666666667,10831.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,LANDING
FL-00010,67,0.37407407407407406,9577.0,1916.145155592091,-1.1510045085603504,4790.362888980228,v2.2,True,LANDING
FL-00011,0,99.157,982.35,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CLIMB
FL-00011,1,97.49916666666667,2980.35,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CLIMB
FL-00011,2,95.84116666666667,4978.35,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CLIMB
FL-00011,3,94.18316666666666,6976.35,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CLIMB
FL-00011,4,92.52516666666666,8974.35,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CLIMB
FL-00011,5,90.86699999999999,10972.35,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CLIMB
FL-00011,6,89.209,12970.35,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CLIMB
FL-00011,7,87.60533333333333,14734.425,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CLIMB
FL-00011,8,86.31633333333333,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,9,85.0785,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,10,83.84066666666666,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,11,82.60266666666666,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,12,81.36449999999999,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,13,80.12633333333333,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,14,78.88833333333334,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,15,77.6505,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,16,76.41266666666667,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,17,75.17450000000001,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,18,73.93616666666667,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,19,72.69833333333332,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,20,71.46033333333334,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,21,70.22250000000001,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,22,68.9845,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,23,67.74616666666667,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,24,66.50816666666667,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,25,65.27033333333333,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,26,64.0325,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,27,62.7945,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,28,61.556000000000004,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,29,60.31816666666667,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,30,59.08016666666666,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,31,57.842333333333336,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,32,56.6045,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,33,55.366,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,34,54.128,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,35,52.890166666666666,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,36,51.652166666666666,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,37,50.41433333333334,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,38,49.176,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,39,47.938,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,40,46.7,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,41,45.46216666666667,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,42,44.224333333333334,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,43,42.98583333333333,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,44,41.748000000000005,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,45,40.51,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,46,39.272000000000006,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,47,38.03416666666667,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,48,36.795833333333334,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,49,35.55783333333333,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,50,34.32,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,51,33.082,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,52,31.844,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,53,30.605666666666664,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,54,29.367833333333333,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,55,28.129833333333334,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,56,26.892,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,57,25.654,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,58,24.415666666666667,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,59,23.177666666666667,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,60,21.939833333333336,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,61,20.701833333333333,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,False,CRUISE
FL-00011,62,19.464,15000.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,True,CRUISE
FL-00011,63,18.362166666666667,14714.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,True,CRUISE
FL-00011,64,17.692666666666664,13471.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,True,LANDING
FL-00011,65,17.054666666666666,12151.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,True,LANDING
FL-00011,66,16.416833333333333,10831.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,True,LANDING
FL-00011,67,15.778833333333333,9511.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,True,LANDING
FL-00011,68,15.1405,8191.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,True,LANDING
FL-00011,69,14.5025,6871.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,True,LANDING
FL-00011,70,13.864666666666666,5551.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,True,LANDING
FL-00011,71,13.226666666666667,4231.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,True,LANDING
FL-00011,72,12.588833333333334,2911.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,True,LANDING
FL-00011,73,11.9505,1591.0,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,True,LANDING
FL-00011,74,11.3125,328.3,541.168988591605,9.4875726456884,1352.9224714790123,v2.2,True,LANDING
FL-00012,0,99.02183333333333,982.35,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CLIMB
FL-00012,1,97.09733333333334,2980.35,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CLIMB
FL-00012,2,95.173,4978.35,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CLIMB
FL-00012,3,93.24833333333332,6976.35,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CLIMB
FL-00012,4,91.32416666666667,8974.35,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CLIMB
FL-00012,5,89.39966666666666,10972.35,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CLIMB
FL-00012,6,87.47533333333334,12970.35,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CLIMB
FL-00012,7,85.60549999999999,14734.425,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CLIMB
FL-00012,8,84.05,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,9,82.54533333333333,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,10,81.04083333333332,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,11,79.53666666666666,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,12,78.03216666666667,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,13,76.528,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,14,75.0235,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,15,73.51933333333334,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,16,72.01483333333334,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,17,70.51,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,18,69.00566666666667,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,19,67.50116666666666,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,20,65.997,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,21,64.4925,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,22,62.98833333333334,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,23,61.48383333333334,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,24,59.97966666666667,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,25,58.475,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,26,56.970166666666664,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,27,55.466,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,28,53.9615,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,29,52.45733333333333,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,30,50.95283333333334,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,31,49.44866666666667,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,32,47.94416666666667,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,33,46.440000000000005,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,34,44.934999999999995,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,35,43.4305,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,36,41.92633333333333,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,37,40.42183333333333,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,38,38.91766666666667,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,39,37.41316666666667,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,40,35.909,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,41,34.4045,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,42,32.9,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,43,31.395333333333333,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,44,29.890833333333333,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,45,28.386666666666667,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,46,26.882166666666667,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,47,25.378,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,48,23.8735,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,49,22.369333333333334,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,50,20.864833333333333,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,False,CRUISE
FL-00012,51,19.36,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,True,CRUISE
FL-00012,52,17.855666666666664,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,True,CRUISE
FL-00012,53,16.351166666666668,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,True,CRUISE
FL-00012,54,14.847000000000001,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,True,CRUISE
FL-00012,55,13.3425,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,True,CRUISE
FL-00012,56,11.838333333333333,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,True,CRUISE
FL-00012,57,10.333833333333333,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,True,CRUISE
FL-00012,58,8.829666666666666,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,True,CRUISE
FL-00012,59,7.325,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,True,CRUISE
FL-00012,60,5.820166666666666,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,True,CRUISE
FL-00012,61,4.316,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,True,CRUISE
FL-00012,62,2.8115,15000.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,True,CRUISE
FL-00012,63,1.444,14714.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,True,CRUISE
FL-00012,64,0.5078333333333334,13471.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,True,LANDING
FL-00012,65,0.02,12756.0,2439.819704323989,3.061064362700221,6099.549260809972,v2.2,True,LANDING
FL-00013,0,99.05533333333332,982.35,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CLIMB
FL-00013,1,97.1965,2980.35,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CLIMB
FL-00013,2,95.33783333333334,4978.35,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CLIMB
FL-00013,3,93.47933333333334,6976.35,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CLIMB
FL-00013,4,91.62033333333333,8974.35,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CLIMB
FL-00013,5,89.76166666666667,10972.35,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CLIMB
FL-00013,6,87.903,12970.35,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CLIMB
FL-00013,7,86.0985,14734.425,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CLIMB
FL-00013,8,84.60916666666667,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,9,83.17,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,10,81.732,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,11,80.29316666666666,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,12,78.854,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,13,77.416,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,14,75.97683333333333,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,15,74.538,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,16,73.09983333333334,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,17,71.66066666666667,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,18,70.222,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,19,68.78383333333333,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,20,67.34466666666667,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,21,65.906,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,22,64.4675,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,23,63.0285,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,24,61.59,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,25,60.15133333333333,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,26,58.7125,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,27,57.274,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,28,55.83533333333333,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,29,54.396166666666666,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,30,52.958,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,31,51.51916666666667,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,32,50.080000000000005,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,33,48.642,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,34,47.20316666666667,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,35,45.764,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,36,44.326,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,37,42.886833333333335,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,38,41.448,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,39,40.00983333333333,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,40,38.57066666666666,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,41,37.132,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,42,35.69383333333334,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,43,34.25466666666667,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,44,32.816,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,45,31.3775,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,46,29.938499999999998,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
FL-00013,47,28.5,15000.0,2164.885281600843,41.484882617128655,5412.213204002109,v2.2,False,CRUISE
